id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,property_type,accommodates,first_review,review_scores_value,review_scores_cleanliness,review_scores_location,review_scores_accuracy,review_scores_communication,review_scores_checkin,review_scores_rating,maximum_nights,listing_url,host_is_superhost,host_response_time,host_response_rate
944154803364445511,Rental unit in Providencia · ★5.0 · 2 bedrooms · 2 beds · 2 baths,324816363,Alvaro,Providencia,-33.4214784,-70.60657479999999,Entire home/apt,49.550000000000004,3,3,2023-09-09,3.0,1,71,3,Entire rental unit,3,2023-08-28,5.0,5.0,5.0,5.0,5.0,5.0,5.0,365,https://www.airbnb.com/rooms/944154803364445511,f,within an hour,100%
944178325699481984,Rental unit in Lo Barnechea · ★New · 1 bedroom · 3 beds · 1 bath,170618033,Joel,Lo Barnechea,-33.35014522984991,-70.29482400662934,Entire home/apt,150.0,2,2,2023-08-18,1.2,1,87,2,Entire rental unit,5,2023-08-05,5.0,5.0,5.0,5.0,5.0,5.0,5.0,365,https://www.airbnb.com/rooms/944178325699481984,f,within an hour,100%
944211164801216387,Condo in Santiago · ★New · 1 bedroom · 1 bed · 1 private bath,528070278,Susan,Santiago,-33.44671157318729,-70.64056677002414,Private room,23.2,1,0,,,1,363,0,Private room in condo,1,,,,,,,,,365,https://www.airbnb.com/rooms/944211164801216387,f,within a day,100%
944257675073831920,Rental unit in Ñuñoa · ★New · 1 bedroom · 1 bed · 1 bath,133016179,Josue,Ñuñoa,-33.4488506,-70.60594739999999,Private room,29.990000000000002,1,2,2023-09-07,1.25,3,336,2,Private room in rental unit,1,2023-08-07,5.0,5.0,5.0,5.0,5.0,5.0,5.0,730,https://www.airbnb.com/rooms/944257675073831920,f,within an hour,100%
944266726422055094,Rental unit in Providencia · ★New · 2 bedrooms · 1 bed · 1 bath,20347586,Charles,Providencia,-33.4255735,-70.6159631,Entire home/apt,42.0,3,2,2023-09-06,2.0,1,276,2,Entire rental unit,2,2023-09-01,4.5,4.5,5.0,4.5,5.0,5.0,4.5,1125,https://www.airbnb.com/rooms/944266726422055094,f,within a few hours,100%
947233963599838384,Rental unit in Santiago · ★New · 1 bedroom · 1 bed · 1 bath,330686476,Valentina,Santiago,-33.445002453839834,-70.64685586476492,Entire home/apt,24.240000000000002,3,0,,,1,365,0,Entire rental unit,2,,,,,,,,,365,https://www.airbnb.com/rooms/947233963599838384,f,,
947318774533380036,Home in Lo Prado · ★New · 2 bedrooms · 2 beds · 1 bath,528903395,Erika Rossana,Lo Prado,-33.4492124,-70.7124561,Entire home/apt,36.0,1,0,,,1,364,0,Entire home,3,,,,,,,,,365,https://www.airbnb.com/rooms/947318774533380036,f,,
944289420557527296,Rental unit in Las Condes · ★New · 1 bedroom · 1 bed · 1 bath,468065799,Veronica Rosalinda,Las Condes,-33.4227410816993,-70.54018325210286,Private room,23.43,1,0,,,1,365,0,Private room in rental unit,1,,,,,,,,,30,https://www.airbnb.com/rooms/944289420557527296,f,within an hour,100%
944368938915559239,Rental unit in Santiago · ★5.0 · 1 bedroom · 1 bed · 1 bath,528117991,Cristian,Santiago,-33.4379171,-70.6473322,Entire home/apt,30.0,3,6,2023-09-18,3.53,1,347,6,Entire rental unit,2,2023-08-04,5.0,5.0,5.0,5.0,5.0,4.83,5.0,365,https://www.airbnb.com/rooms/944368938915559239,f,within an hour,100%
947329302823811963,Rental unit in Las Condes · ★5.0 · 2 bedrooms · 3 beds · 2 baths,193776268,Claudio,Las Condes,-33.41989187187977,-70.56527138472563,Entire home/apt,80.0,1,3,2023-09-17,3.0,1,95,3,Entire rental unit,4,2023-09-06,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1125,https://www.airbnb.com/rooms/947329302823811963,f,within a day,60%
947341271245657737,Home in Las Condes · ★New · 1 bedroom · 1 bed · Half-bath,151574467,Pablo,Las Condes,-33.43008715252853,-70.58255273276686,Private room,17.6,1,0,,,2,364,0,Private room in home,2,,,,,,,,,120,https://www.airbnb.com/rooms/947341271245657737,f,within an hour,100%
944397131296963120,Guesthouse in Las Condes · ★5.0 · 1 bedroom · 1 bed · 1 bath,336516812,Sonia,Las Condes,-33.389945086895445,-70.53393736419153,Entire home/apt,42.571,1,15,2023-09-19,8.65,1,74,15,Entire guesthouse,2,2023-08-03,5.0,5.0,5.0,5.0,5.0,5.0,5.0,365,https://www.airbnb.com/rooms/944397131296963120,f,within an hour,100%
947346112172210232,Rental unit in Ñuñoa · ★New · 2 bedrooms · 2 beds · 2 baths,259804843,Fabián,Ñuñoa,-33.474241780916614,-70.61853837221861,Entire home/apt,50.0,7,0,,,1,180,0,Entire rental unit,3,,,,,,,,,30,https://www.airbnb.com/rooms/947346112172210232,t,within a day,100%
947354375834619167,Rental unit in Santiago · ★5.0 · 1 bedroom · 1 bed · 1 bath,68218593,Diego,Santiago,-33.4463931,-70.6450794,Entire home/apt,25.571,2,5,2023-09-03,3.41,3,292,5,Entire rental unit,2,2023-08-11,5.0,5.0,4.0,5.0,5.0,5.0,5.0,180,https://www.airbnb.com/rooms/947354375834619167,,within an hour,100%
947382245101961912,Rental unit in Recoleta · ★5.0 · 1 bedroom · 3 beds · 1 bath,13117646,Juan Carlos,Recoleta,-33.43278773192699,-70.64721252769232,Entire home/apt,33.0,2,3,2023-08-21,1.91,6,235,3,Entire rental unit,3,2023-08-08,5.0,5.0,5.0,5.0,5.0,5.0,5.0,365,https://www.airbnb.com/rooms/947382245101961912,f,within an hour,100%
947388046617361292,Rental unit in Ñuñoa · ★New · 1 bedroom · 1 bed · 1 bath,528920957,Raphael,Ñuñoa,-33.44139088688883,-70.58038090623495,Entire home/apt,35.051,1,2,2023-08-19,1.43,1,35,2,Entire rental unit,3,2023-08-13,5.0,5.0,5.0,5.0,5.0,5.0,5.0,365,https://www.airbnb.com/rooms/947388046617361292,f,within a few hours,100%
947391389383780293,Rental unit in Providencia · ★4.20 · 1 bedroom · 2 beds · 1 bath,29886254,Gonzalo,Providencia,-33.42417928698476,-70.610954426229,Entire home/apt,48.0,2,5,2023-09-06,3.19,9,359,5,Entire rental unit,3,2023-08-08,3.6,4.4,4.2,4.0,4.4,4.8,4.2,1125,https://www.airbnb.com/rooms/947391389383780293,t,within an hour,98%
947395600644183696,Rental unit in Las Condes · ★New · 2 bedrooms · 2 beds · 2 baths,219367074,Marietta,Las Condes,-33.4128437,-70.5778546,Entire home/apt,85.0,7,1,2023-09-01,1.0,2,179,1,Entire rental unit,4,2023-09-01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,365,https://www.airbnb.com/rooms/947395600644183696,f,within an hour,100%
947395875529305559,Bed and breakfast in Santiago · ★4.25 · 1 bedroom · 1 bed · 2 shared baths,528922618,Hostal,Santiago,-33.44774647518647,-70.65266165637432,Private room,27.714000000000002,1,4,2023-09-09,2.79,12,360,4,Private room in bed and breakfast,2,2023-08-12,4.0,4.5,4.75,4.5,4.75,4.75,4.25,365,https://www.airbnb.com/rooms/947395875529305559,f,within an hour,99%
947481228838352549,Bed and breakfast in Santiago · ★5.0 · 1 bedroom · 1 bed · 2 shared baths,528922618,Hostal,Santiago,-33.45747374596496,-70.65267724856899,Private room,31.286,1,6,2023-09-22,5.45,12,167,6,Private room in bed and breakfast,2,2023-08-22,5.0,5.0,5.0,5.0,5.0,5.0,5.0,30,https://www.airbnb.com/rooms/947481228838352549,f,within an hour,99%
944448112460061172,Rental unit in Santiago · ★4.78 · 1 bedroom · 1 bed · 1 bath,188608950,Julio Perez,Santiago,-33.440498418561894,-70.6560272666444,Entire home/apt,32.857,1,9,2023-09-18,4.82,3,361,9,Entire rental unit,3,2023-07-30,4.89,4.89,4.89,4.78,4.89,4.89,4.78,365,https://www.airbnb.com/rooms/944448112460061172,f,within an hour,98%
944451998052286667,Home in Penalolen · ★New · 1 bedroom · 2 beds · 1 shared bath,527139159,Bryan,Peñalolén,-33.47012,-70.53603,Private room,11.657,1,2,2023-09-15,2.0,1,136,2,Private room in home,2,2023-09-11,4.5,4.5,3.5,4.5,4.5,4.5,4.5,1125,https://www.airbnb.com/rooms/944451998052286667,f,within a few hours,100%
947637223335884876,Rental unit in Ñuñoa · ★4.92 · 1 bedroom · 2 beds · 1 bath,80005735,Alejandra,Ñuñoa,-33.45042152141744,-70.62636424921627,Entire home/apt,35.289,1,12,2023-09-22,9.0,1,0,12,Entire rental unit,3,2023-08-15,4.54,4.92,4.77,4.92,5.0,4.77,4.92,1125,https://www.airbnb.com/rooms/947637223335884876,f,within an hour,100%
944531614443415839,Rental unit in Santiago · ★New · 2 bedrooms · 4 beds · 2 baths,463081042,Suagon,Santiago,-33.4477138,-70.6539794,Entire home/apt,65.0,1,0,,,16,269,0,Entire rental unit,5,,,,,,,,,365,https://www.airbnb.com/rooms/944531614443415839,f,within an hour,94%
944542548304176807,Rental unit in Santiago · ★New · 1 bedroom · 1 bed · 1 bath,463081042,Suagon,Santiago,-33.4477138,-70.6539794,Entire home/apt,38.0,1,1,2023-08-15,0.75,16,270,1,Entire rental unit,2,2023-08-15,5.0,5.0,5.0,5.0,5.0,5.0,4.0,365,https://www.airbnb.com/rooms/944542548304176807,f,within an hour,94%
944548001087129589,Rental unit in Santiago · ★3.88 · 1 bedroom · 1 bed · 1 bath,463081042,Suagon,Santiago,-33.4477138,-70.6539794,Entire home/apt,38.0,1,8,2023-09-08,4.53,16,270,8,Entire rental unit,2,2023-08-02,4.25,4.13,4.38,4.25,3.88,4.5,3.88,365,https://www.airbnb.com/rooms/944548001087129589,f,within an hour,94%
944704257464042261,Condo in Santiago · ★New · 2 bedrooms · 2 beds · 2 baths,66653409,Hans,Providencia,-33.4336635,-70.60558019999999,Entire home/apt,45.0,13,0,,,1,34,0,Entire condo,2,,,,,,,,,365,https://www.airbnb.com/rooms/944704257464042261,f,within an hour,100%
947755252892483568,Rental unit in Macul · ★New · 3 bedrooms · 4 beds · 2 baths,186466706,Jorge,Macul,-33.47814639335276,-70.60030212299152,Entire home/apt,50.0,2,0,,,1,39,0,Entire rental unit,5,,,,,,,,,7,https://www.airbnb.com/rooms/947755252892483568,f,within a few hours,100%
947757736334486964,Rental unit in Santiago · ★New · 3 bedrooms · 6 beds · 2 baths,272806324,Reinald,Santiago,-33.45353009897497,-70.65140654550781,Entire home/apt,78.0,2,2,2023-09-18,2.0,1,324,2,Entire rental unit,8,2023-09-09,5.0,5.0,5.0,5.0,5.0,5.0,5.0,365,https://www.airbnb.com/rooms/947757736334486964,f,within an hour,100%
944830685449042368,Rental unit in Providencia · ★New · 1 bedroom · 1 bed · 1 bath,140127790,Javier,Providencia,-33.4247408,-70.6161201,Entire home/apt,67.0,1,0,,,23,365,0,Entire rental unit,3,,,,,,,,,365,https://www.airbnb.com/rooms/944830685449042368,f,within an hour,86%
944832371005480617,Rental unit in Ñuñoa · ★New · 1 bedroom · 1 bed · 1 bath,141157309,Romina,Ñuñoa,-33.46890614400195,-70.62488062945319,Entire home/apt,46.0,2,0,,,1,234,0,Entire rental unit,2,,,,,,,,,365,https://www.airbnb.com/rooms/944832371005480617,f,within an hour,100%
947765149775794628,Rental unit in Santiago · ★5.0 · 2 bedrooms · 2 beds · 1 bath,529021004,Mariela,Santiago,-33.46582243752136,-70.62805698473956,Entire home/apt,52.910000000000004,1,4,2023-09-03,3.16,1,333,4,Entire rental unit,4,2023-08-17,4.75,5.0,4.75,4.75,5.0,5.0,5.0,30,https://www.airbnb.com/rooms/947765149775794628,f,within a day,90%
944972912119948358,Rental unit in Ñuñoa · ★4.67 · 2 bedrooms · 2 beds · 2 baths,521593296,Paulina,Ñuñoa,-33.45901156166248,-70.60568190903882,Entire home/apt,50.0,2,3,2023-09-07,1.84,1,66,3,Entire rental unit,3,2023-08-06,4.67,4.67,4.0,4.67,4.67,4.67,4.67,30,https://www.airbnb.com/rooms/944972912119948358,f,within an hour,100%
945064662392652893,Rental unit in Santiago · ★4.80 · 1 bedroom · 1 bed · 1 bath,188608950,Julio Perez,Santiago,-33.4407290212509,-70.65556622684453,Entire home/apt,32.857,1,5,2023-09-10,3.06,3,365,5,Entire rental unit,3,2023-08-06,4.8,5.0,4.6,5.0,5.0,5.0,4.8,365,https://www.airbnb.com/rooms/945064662392652893,f,within an hour,98%
945068502557467657,Rental unit in Santiago · ★New · 1 bedroom · 2 beds · 1 private bath,528307112,Diego,Providencia,-33.4364369,-70.62927239999999,Private room,22.0,1,1,2023-09-21,1.0,1,90,1,Private room in rental unit,1,2023-09-21,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1125,https://www.airbnb.com/rooms/945068502557467657,f,within an hour,100%
947803095061542321,Rental unit in Santiago · ★New · 1 bedroom · 1 bed · 2 baths,329126473,Elito,Santiago,-33.448123859323,-70.66032061661473,Private room,25.857,4,0,,,1,90,0,Private room in rental unit,1,,,,,,,,,90,https://www.airbnb.com/rooms/947803095061542321,f,,
947804696494925322,Rental unit in Ñuñoa · ★4.14 · 2 bedrooms · 2 beds · 2 baths,338213980,Jose,Ñuñoa,-33.47416718723129,-70.61983281823979,Entire home/apt,35.098,2,7,2023-09-15,4.67,1,348,7,Entire rental unit,4,2023-08-10,4.14,4.29,4.43,4.14,4.57,4.43,4.14,1125,https://www.airbnb.com/rooms/947804696494925322,f,within a few hours,80%
945141319407135577,Rental unit in Ñuñoa · ★5.0 · 1 bedroom · 1 bed · 1 bath,509586928,Day For Day,Ñuñoa,-33.45557184581649,-70.58781625041655,Entire home/apt,38.571,2,7,2023-09-19,4.77,6,185,7,Entire rental unit,2,2023-08-11,4.71,4.86,4.57,4.71,5.0,4.86,5.0,365,https://www.airbnb.com/rooms/945141319407135577,f,within an hour,100%
945201119458784515,Rental unit in Santiago · ★4.0 · 1 bedroom · 1 bed · 1 bath,463081042,Suagon,Santiago,-33.4477138,-70.6539794,Entire home/apt,38.0,1,4,2023-08-31,2.35,16,270,4,Entire rental unit,2,2023-08-04,3.75,4.25,4.75,4.0,4.75,4.75,4.0,365,https://www.airbnb.com/rooms/945201119458784515,f,within an hour,94%
947825719154901012,Rental unit in Providencia · ★New · 1 bedroom · 3 beds · 1 bath,529044606,Alejandra,Providencia,-33.42914039211998,-70.61945407672118,Entire home/apt,55.2,1,1,2023-08-06,0.61,3,267,1,Entire rental unit,4,2023-08-06,5.0,5.0,5.0,5.0,5.0,5.0,5.0,365,https://www.airbnb.com/rooms/947825719154901012,f,within an hour,100%
947840010354600446,Home in Lo Barnechea · ★New · 3 bedrooms · 3 beds · 2 baths,529048529,José Tomás,Lo Barnechea,-33.3574428,-70.4779523,Entire home/apt,150.0,1,1,2023-08-06,0.61,1,364,1,Entire home,5,2023-08-06,5.0,5.0,5.0,5.0,5.0,5.0,5.0,365,https://www.airbnb.com/rooms/947840010354600446,f,within a day,50%
947856047400228095,Rental unit in Providencia · ★New · 1 bedroom · 1 bed · 1 bath,504673008,Luz Marina,Providencia,-33.4360091,-70.60585499999999,Private room,24.0,1,0,,,1,265,0,Private room in rental unit,1,,,,,,,,,365,https://www.airbnb.com/rooms/947856047400228095,f,within a few hours,100%
947858425401592457,Rental unit in Vitacura · ★New · 2 bedrooms · 2 beds · 2.5 baths,57999848,Teresita,Vitacura,-33.39889577014801,-70.57714216295166,Entire home/apt,72.0,5,1,2023-09-05,1.0,1,252,1,Entire rental unit,3,2023-09-05,5.0,5.0,5.0,5.0,5.0,5.0,5.0,40,https://www.airbnb.com/rooms/947858425401592457,f,within a day,78%
945208571809214915,Rental unit in Santiago · ★New · 1 bedroom · 2 beds · 1 bath,463081042,Suagon,Santiago,-33.4477138,-70.6539794,Entire home/apt,43.0,1,2,2023-08-27,1.22,16,270,2,Entire rental unit,3,2023-08-06,4.5,5.0,5.0,4.5,5.0,5.0,5.0,365,https://www.airbnb.com/rooms/945208571809214915,f,within an hour,94%
945213338829814148,Rental unit in Santiago · ★New · 2 bedrooms · 4 beds · 1 bath,463081042,Suagon,Santiago,-33.4477138,-70.6539794,Entire home/apt,65.0,1,1,2023-08-27,1.0,16,268,1,Entire rental unit,5,2023-08-27,5.0,3.0,5.0,4.0,5.0,5.0,5.0,365,https://www.airbnb.com/rooms/945213338829814148,f,within an hour,94%
945218211813703188,Rental unit in Santiago · ★New · 1 bedroom · 2 beds · 1 bath,463081042,Suagon,Santiago,-33.4477138,-70.6539794,Entire home/apt,43.0,1,0,,,16,270,0,Entire rental unit,3,,,,,,,,,365,https://www.airbnb.com/rooms/945218211813703188,f,within an hour,94%
945578787999035891,Rental unit in Las Condes · ★5.0 · 1 bedroom · 2 beds · 1 bath,104383827,Vanessa,Las Condes,-33.40656580352324,-70.54538355870189,Entire home/apt,61.429,1,8,2023-09-14,5.33,4,262,8,Entire rental unit,4,2023-08-10,4.86,5.0,5.0,5.0,5.0,5.0,5.0,365,https://www.airbnb.com/rooms/945578787999035891,t,within an hour,98%
945606691791362610,Rental unit in Ñuñoa · ★4.0 · 1 bedroom · 1 bed · 1 bath,219427650,Karla,Ñuñoa,-33.45001844369307,-70.63075121684771,Private room,19.8,1,4,2023-09-03,2.86,2,326,4,Private room in rental unit,2,2023-08-13,4.25,3.75,4.75,4.75,5.0,4.5,4.0,365,https://www.airbnb.com/rooms/945606691791362610,f,within a few hours,94%
947889449884553097,Rental unit in Las Condes · ★New · 1 bedroom · 1 bed · 1 bath,202346402,José Ignacio,Las Condes,-33.42386328301897,-70.57773116503525,Entire home/apt,36.117,2,1,2023-08-13,0.71,1,56,1,Entire rental unit,2,2023-08-13,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1125,https://www.airbnb.com/rooms/947889449884553097,f,within a day,80%
947904203947903254,Rental unit in Providencia · ★4.75 · 2 bedrooms · 3 beds · 2 baths,173092252,Rafael,Providencia,-33.42240791107538,-70.6101515946518,Entire home/apt,63.0,1,4,2023-08-30,2.5,2,34,4,Entire rental unit,4,2023-08-07,4.75,5.0,5.0,5.0,5.0,4.75,4.75,30,https://www.airbnb.com/rooms/947904203947903254,f,within an hour,100%
945637297139776350,Rental unit in Santiago · ★5.0 · 1 bedroom · 1 bed · 2 baths,33026012,Juan,Estación Central,-33.451131288432286,-70.69299659647022,Entire home/apt,40.0,1,3,2023-08-13,1.61,3,89,3,Entire rental unit,2,2023-07-30,5.0,5.0,5.0,5.0,5.0,5.0,5.0,365,https://www.airbnb.com/rooms/945637297139776350,f,within a few hours,80%
947934831031373730,Rental unit in Lo Barnechea · ★New · 3 bedrooms · 6 beds · 1.5 baths,74618353,Beatriz,Lo Barnechea,-33.3364749,-70.2908069,Entire home/apt,160.0,4,0,,,1,169,0,Entire rental unit,6,,,,,,,,,7,https://www.airbnb.com/rooms/947934831031373730,f,,
948055821533925688,Rental unit in Santiago · ★New · 1 bedroom · 1 bed · 1 bath,330805386,Roxana,Santiago,-33.4457533,-70.6393294,Entire home/apt,30.0,1,0,,,1,263,0,Entire rental unit,1,,,,,,,,,365,https://www.airbnb.com/rooms/948055821533925688,f,within a few hours,100%
948065496713660512,Rental unit in Santiago · ★5.0 · 2 bedrooms · 3 beds · 2 baths,166985180,Andrea,San Miguel,-33.479653,-70.652668,Entire home/apt,45.286,1,14,2023-09-07,9.77,1,251,14,Entire rental unit,4,2023-08-12,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1125,https://www.airbnb.com/rooms/948065496713660512,f,within an hour,100%
948078913374579972,Bed and breakfast in Providencia · ★New · 1 bedroom · 2 beds · 1 bath,110059174,Claudia,Providencia,-33.42037253295408,-70.61232891005437,Private room,34.514,1,2,2023-08-25,1.33,1,357,2,Private room in bed and breakfast,2,2023-08-10,4.5,5.0,5.0,5.0,5.0,5.0,5.0,365,https://www.airbnb.com/rooms/948078913374579972,f,within an hour,100%
948083546753514274,Rental unit in Providencia · ★New · 2 bedrooms · 3 beds · 2 baths,468267818,Po Wen,Providencia,-33.429607825745,-70.6195421746077,Entire home/apt,70.0,1,0,,,5,252,0,Entire rental unit,4,,,,,,,,,365,https://www.airbnb.com/rooms/948083546753514274,t,within an hour,100%
945686234110019911,Rental unit in Santiago · ★New · 3 bedrooms · 5 beds · 3 baths,29070794,Barbara,Lo Barnechea,-33.35697700411395,-70.52343629300594,Entire home/apt,96.098,4,0,,,1,316,0,Entire rental unit,6,,,,,,,,,365,https://www.airbnb.com/rooms/945686234110019911,f,within an hour,100%
948097469914332542,Rental unit in Ñuñoa · ★New · 1 bedroom · 1 bed · 1 bath,161984147,Katherine,Ñuñoa,-33.46523777027843,-70.62081221491098,Private room,25.0,1,0,,,1,356,0,Private room in rental unit,2,,,,,,,,,365,https://www.airbnb.com/rooms/948097469914332542,f,within a day,50%
948115109851171214,Home in Providencia · ★New · 1 bedroom · 1 bed · 1 shared bath,17431442,Carolina,Providencia,-33.43515805700961,-70.61709212649582,Private room,16.676000000000002,1,0,,,2,281,0,Private room in home,1,,,,,,,,,365,https://www.airbnb.com/rooms/948115109851171214,f,within a few hours,100%
948157160984482997,Bed and breakfast in Santiago · ★New · 1 bedroom · 1 bed · 1.5 baths,528922618,Hostal,Santiago,-33.44846309994222,-70.65495016908578,Private room,27.857,1,0,,,12,361,0,Private room in bed and breakfast,2,,,,,,,,,31,https://www.airbnb.com/rooms/948157160984482997,f,within an hour,99%
948169299802998377,Guesthouse in Santiago · ★New · 1 bedroom · 1 bed · 1 shared bath,528922618,Hostal,Santiago,-33.44783671822011,-70.65277705230497,Private room,29.5,1,2,2023-09-16,1.25,12,175,2,Private room in guesthouse,2,2023-08-07,4.0,5.0,4.5,4.0,5.0,4.5,5.0,31,https://www.airbnb.com/rooms/948169299802998377,f,within an hour,99%
948178442279646661,Guesthouse in Santiago · ★4.67 · 1 bedroom · 1 bed · 2 baths,528922618,Hostal,Santiago,-33.44686994231022,-70.65427380916191,Private room,22.571,1,3,2023-09-09,3.0,12,361,3,Private room in guesthouse,1,2023-09-06,4.33,4.67,4.33,4.67,5.0,5.0,4.67,365,https://www.airbnb.com/rooms/948178442279646661,f,within an hour,99%
948181237280303662,Guesthouse in Santiago · ★New · 1 bedroom · 1 bed · 2 baths,528922618,Hostal,Santiago,-33.44773324153226,-70.65323170720553,Private room,32.286,1,1,2023-08-06,0.61,12,360,1,Private room in guesthouse,2,2023-08-06,4.0,4.0,4.0,4.0,4.0,4.0,4.0,365,https://www.airbnb.com/rooms/948181237280303662,f,within an hour,99%
948359150077523531,Rental unit in Santiago · ★New · 1 bedroom · 2 beds · 1 bath,46859015,Tom,Santiago,-33.43584399428451,-70.646308616111,Entire home/apt,38.429,1,1,2023-08-20,0.86,1,185,1,Entire rental unit,3,2023-08-20,5.0,3.0,4.0,5.0,5.0,5.0,5.0,1125,https://www.airbnb.com/rooms/948359150077523531,f,within an hour,100%
945700842794232726,Rental unit in Las Condes · ★4.0 · 2 bedrooms · 2 beds · 2 baths,317472101,Andes STR,Las Condes,-33.3992417,-70.5729609,Entire home/apt,80.5,2,7,2023-09-18,6.18,80,257,7,Entire rental unit,4,2023-08-21,4.0,4.14,4.86,4.57,4.71,4.14,4.0,365,https://www.airbnb.com/rooms/945700842794232726,f,within an hour,99%
945703430413543095,Rental unit in Santiago · ★New · Studio · 1 bed · 1 bath,505611492,Angélica,Santiago,-33.43842305197258,-70.63691180694967,Entire home/apt,36.429,1,2,2023-08-27,1.71,3,334,2,Entire rental unit,2,2023-08-20,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1125,https://www.airbnb.com/rooms/945703430413543095,f,within an hour,100%
945729818005648293,Home in Maipú · ★New · 1 bedroom · 2 beds · 1 bath,31074868,Renée,Maipú,-33.47991000276535,-70.72965670138858,Entire home/apt,33.852000000000004,1,0,,,1,268,0,Entire home,4,,,,,,,,,365,https://www.airbnb.com/rooms/945729818005648293,f,a few days or more,0%
948498831050753457,Rental unit in Las Condes · ★4.67 · 1 bedroom · 1 bed · 1 bath,157074564,Claudia,Las Condes,-33.4119456,-70.5668815,Entire home/apt,44.286,4,3,2023-09-02,2.14,4,160,3,Entire rental unit,2,2023-08-13,4.67,4.67,5.0,4.67,5.0,5.0,4.67,365,https://www.airbnb.com/rooms/948498831050753457,f,within an hour,100%
945741837285381820,Rental unit in Providencia · ★New · 1 bedroom · 1 bed · 1 bath,470907684,Soledad,Providencia,-33.42264,-70.60957,Entire home/apt,45.446,1,1,2023-09-16,1.0,2,231,1,Entire rental unit,4,2023-09-16,5.0,5.0,5.0,5.0,5.0,5.0,5.0,365,https://www.airbnb.com/rooms/945741837285381820,f,within a few hours,100%
945780483798941455,Rental unit in Ñuñoa · ★5.0 · 1 bedroom · 1 bed · 1 bath,119910997,Oriela,Ñuñoa,-33.47379887155684,-70.60974964232787,Entire home/apt,32.238,2,3,2023-09-20,2.57,1,7,3,Entire rental unit,2,2023-08-20,5.0,5.0,5.0,5.0,5.0,5.0,5.0,365,https://www.airbnb.com/rooms/945780483798941455,f,within a few hours,100%
945797693720798823,Home in Lo Barnechea · ★New · 4 bedrooms · 6 beds · 4.5 baths,382675624,Loreto,Lo Barnechea,-33.33695,-70.52693,Entire home/apt,502.857,3,1,2023-08-18,0.81,1,268,1,Entire home,7,2023-08-18,5.0,5.0,5.0,5.0,5.0,5.0,5.0,62,https://www.airbnb.com/rooms/945797693720798823,f,within a few hours,100%
948504385315817129,Home in Providencia · ★4.75 · 2 bedrooms · 2 beds · 2 shared baths,201282553,Matthieu,Providencia,-33.41653,-70.61587,Private room,25.0,1,4,2023-08-22,2.45,1,231,4,Private room in home,3,2023-08-06,4.75,5.0,4.75,4.75,4.75,4.75,4.75,365,https://www.airbnb.com/rooms/948504385315817129,f,within a day,90%
